Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub Category,Product Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Profit Margin,Payment Mode,Shipping Mode
ORD-20237732,2025-02-05,2025-02-07,CUST-9932,Customer 9932,Home Office,Germany,State_29,City_41,South,PROD-FUR-2537,Furniture,Labels,Labels Product 40,11,92.11,0.25,759.91,509.06,250.85,0.3301,Debit Card,Same Day
ORD-20237733,2023-12-10,2023-12-14,CUST-3493,Customer 3493,Home Office,Germany,State_36,City_33,East,PROD-OFF-9622,Office Supplies,Binders,Binders Product 31,3,345.82,0.1,933.71,497.09,436.62,0.4676,Bank Transfer,Standard Class
ORD-20237734,2024-08-26,2024-09-01,CUST-4465,Customer 4465,Home Office,Australia,State_41,City_76,Central,PROD-OFF-1111,Office Supplies,Storage,Storage Product 36,6,322.15,0.07,1797.6,1024.4,773.2,0.4301,Credit Card,Second Class
ORD-20237735,2023-06-09,2023-06-13,CUST-8074,Customer 8074,Home Office,France,State_46,City_56,North,PROD-OFF-6697,Office Supplies,Paper,Paper Product 6,12,119.14,0.12,1258.12,759.39,498.73,0.3964,Bank Transfer,Second Class
ORD-20237736,2023-04-17,2023-04-23,CUST-7432,Customer 7432,Home Office,Canada,State_39,City_16,South,PROD-FUR-5045,Furniture,Tables,Tables Product 33,7,296.97,0.22,1621.46,1175.71,445.75,0.2749,Credit Card,Standard Class
ORD-20237737,2025-04-10,2025-04-11,CUST-4460,Customer 4460,Corporate,United Kingdom,State_8,City_75,West,PROD-FUR-5953,Furniture,Furnishings,Furnishings Product 2,14,376.45,0.09,4795.97,2415.08,2380.89,0.4964,Cash on Delivery,Same Day
ORD-20237738,2024-01-16,2024-01-23,CUST-5589,Customer 5589,Consumer,United Kingdom,State_9,City_37,South,PROD-TEC-9074,Technology,Machines,Machines Product 45,10,455.91,0.21,3601.69,1909.0,1692.69,0.47,PayPal,Same Day
ORD-20237739,2024-02-04,2024-02-06,CUST-1163,Customer 1163,Home Office,United Kingdom,State_31,City_69,North,PROD-OFF-6661,Office Supplies,Paper,Paper Product 16,3,203.18,0.2,487.63,267.09,220.54,0.4523,Credit Card,Same Day
ORD-20237740,2023-08-27,2023-08-28,CUST-1135,Customer 1135,Corporate,France,State_2,City_76,East,PROD-TEC-7227,Technology,Machines,Machines Product 49,6,77.73,0.07,433.73,244.15,189.58,0.4371,Cash on Delivery,Same Day
ORD-20237741,2025-02-14,2025-02-18,CUST-1261,Customer 1261,Home Office,Germany,State_45,City_94,North,PROD-FUR-3670,Furniture,Labels,Labels Product 23,5,408.71,0.1,1839.19,1193.81,645.38,0.3509,Credit Card,Same Day
ORD-20237742,2023-02-08,2023-02-09,CUST-6175,Customer 6175,Consumer,Canada,State_24,City_51,Central,PROD-FUR-8946,Furniture,Furnishings,Furnishings Product 46,14,11.56,0.24,123.0,89.72,33.28,0.2706,PayPal,Standard Class
ORD-20237743,2024-03-03,2024-03-05,CUST-2253,Customer 2253,Home Office,Canada,State_10,City_39,East,PROD-TEC-2322,Technology,Phones,Phones Product 40,2,483.11,0.29,686.02,465.83,220.19,0.321,Debit Card,Standard Class
ORD-20237744,2024-11-06,2024-11-09,CUST-5947,Customer 5947,Consumer,Australia,State_30,City_11,North,PROD-OFF-5397,Office Supplies,Paper,Paper Product 46,12,217.32,0.23,2008.04,808.37,1199.67,0.5974,Credit Card,Standard Class
ORD-20237745,2023-11-22,2023-11-28,CUST-8056,Customer 8056,Home Office,Germany,State_45,City_66,East,PROD-OFF-2726,Office Supplies,Appliances,Appliances Product 17,2,301.52,0.15,512.58,215.12,297.46,0.5803,PayPal,First Class
ORD-20237746,2025-10-23,2025-10-24,CUST-1096,Customer 1096,Home Office,Germany,State_37,City_85,South,PROD-FUR-8010,Furniture,Bookcases,Bookcases Product 43,3,307.32,0.15,783.67,343.48,440.19,0.5617,PayPal,Second Class
ORD-20237747,2024-01-09,2024-01-11,CUST-7546,Customer 7546,Home Office,Germany,State_1,City_54,North,PROD-OFF-2512,Office Supplies,Paper,Paper Product 41,9,23.27,0.11,186.39,114.72,71.67,0.3845,Bank Transfer,First Class
ORD-20237748,2025-01-17,2025-01-18,CUST-6523,Customer 6523,Consumer,France,State_43,City_53,West,PROD-OFF-2869,Office Supplies,Appliances,Appliances Product 41,5,157.69,0.02,772.68,427.67,345.01,0.4465,Debit Card,Same Day
ORD-20237749,2023-07-15,2023-07-19,CUST-3149,Customer 3149,Home Office,United Kingdom,State_8,City_68,Central,PROD-TEC-4615,Technology,Phones,Phones Product 9,5,211.27,0.26,781.7,615.76,165.94,0.2123,Cash on Delivery,Standard Class
ORD-20237750,2025-06-01,2025-06-07,CUST-6984,Customer 6984,Corporate,Australia,State_37,City_8,North,PROD-OFF-9582,Office Supplies,Paper,Paper Product 2,15,188.75,0.22,2208.38,1048.88,1159.5,0.525,Credit Card,Standard Class
ORD-20237751,2025-01-30,2025-01-31,CUST-1028,Customer 1028,Corporate,Australia,State_37,City_24,East,PROD-FUR-2888,Furniture,Tables,Tables Product 24,10,239.85,0.14,2062.71,1380.07,682.64,0.3309,Debit Card,First Class
ORD-20237752,2024-07-22,2024-07-23,CUST-3142,Customer 3142,Consumer,Australia,State_44,City_12,South,PROD-OFF-4523,Office Supplies,Paper,Paper Product 42,10,11.39,0.1,102.51,50.87,51.64,0.5038,PayPal,Same Day
ORD-20237753,2024-03-28,2024-03-29,CUST-4623,Customer 4623,Corporate,Germany,State_30,City_19,East,PROD-FUR-3415,Furniture,Labels,Labels Product 42,13,83.67,0.24,826.66,493.14,333.52,0.4035,Credit Card,Same Day
ORD-20237754,2024-05-23,2024-05-30,CUST-1898,Customer 1898,Corporate,France,State_50,City_93,North,PROD-OFF-1970,Office Supplies,Envelopes,Envelopes Product 4,7,460.85,0.07,3000.13,1986.4,1013.73,0.3379,Cash on Delivery,First Class
ORD-20237755,2023-01-18,2023-01-19,CUST-4944,Customer 4944,Consumer,Canada,State_45,City_10,Central,PROD-OFF-9111,Office Supplies,Fasteners,Fasteners Product 15,13,243.31,0.15,2688.58,1743.23,945.35,0.3516,Bank Transfer,Second Class
ORD-20237756,2025-10-06,2025-10-09,CUST-5056,Customer 5056,Corporate,France,State_22,City_57,West,PROD-FUR-6677,Furniture,Labels,Labels Product 3,15,462.8,0.18,5692.44,4432.42,1260.02,0.2213,Bank Transfer,Same Day
ORD-20237757,2023-09-09,2023-09-12,CUST-1506,Customer 1506,Corporate,Australia,State_47,City_68,West,PROD-OFF-9705,Office Supplies,Paper,Paper Product 37,11,226.86,0.28,1796.73,798.79,997.94,0.5554,Bank Transfer,First Class
ORD-20237758,2023-11-16,2023-11-18,CUST-4698,Customer 4698,Corporate,United Kingdom,State_21,City_87,North,PROD-OFF-4737,Office Supplies,Binders,Binders Product 9,6,280.96,0.1,1517.18,1152.07,365.11,0.2407,PayPal,Standard Class
ORD-20237759,2023-06-06,2023-06-09,CUST-7313,Customer 7313,Consumer,United Kingdom,State_8,City_38,East,PROD-OFF-4563,Office Supplies,Fasteners,Fasteners Product 4,2,91.41,0.19,148.08,105.96,42.12,0.2844,Cash on Delivery,Same Day
ORD-20237760,2023-07-13,2023-07-16,CUST-6181,Customer 6181,Consumer,Canada,State_45,City_35,Central,PROD-FUR-1573,Furniture,Furnishings,Furnishings Product 7,10,128.97,0.13,1122.04,847.67,274.37,0.2445,Debit Card,Standard Class
ORD-20237761,2025-06-02,2025-06-06,CUST-1313,Customer 1313,Home Office,France,State_14,City_62,South,PROD-TEC-2122,Technology,Machines,Machines Product 40,9,7.92,0.04,68.43,51.31,17.12,0.2502,Credit Card,Standard Class
ORD-20237762,2024-04-12,2024-04-16,CUST-8029,Customer 8029,Consumer,France,State_34,City_51,Central,PROD-OFF-4399,Office Supplies,Supplies,Supplies Product 23,4,336.07,0.17,1115.75,610.31,505.44,0.453,Credit Card,First Class
ORD-20237763,2025-12-01,2025-12-06,CUST-4840,Customer 4840,Consumer,France,State_16,City_8,East,PROD-OFF-1287,Office Supplies,Supplies,Supplies Product 11,3,390.56,0.18,960.78,727.72,233.06,0.2426,Credit Card,First Class
ORD-20237764,2025-09-23,2025-09-25,CUST-6614,Customer 6614,Consumer,Canada,State_37,City_97,East,PROD-TEC-8707,Technology,Accessories,Accessories Product 30,3,164.63,0.27,360.54,219.27,141.27,0.3918,PayPal,Standard Class
ORD-20237765,2023-08-14,2023-08-16,CUST-9182,Customer 9182,Consumer,Germany,State_7,City_69,West,PROD-TEC-4734,Technology,Phones,Phones Product 33,3,29.81,0.2,71.54,42.61,28.93,0.4044,Credit Card,Second Class
ORD-20237766,2025-09-24,2025-10-01,CUST-6537,Customer 6537,Consumer,Germany,State_20,City_20,South,PROD-FUR-6925,Furniture,Labels,Labels Product 20,9,412.62,0.11,3305.09,1506.44,1798.65,0.5442,Debit Card,Standard Class
ORD-20237767,2025-03-25,2025-04-01,CUST-1152,Customer 1152,Corporate,Australia,State_37,City_74,East,PROD-TEC-9385,Technology,Machines,Machines Product 8,1,496.73,0.12,437.12,282.63,154.49,0.3534,Cash on Delivery,Same Day
ORD-20237768,2023-11-12,2023-11-14,CUST-1118,Customer 1118,Corporate,Canada,State_3,City_55,North,PROD-TEC-5270,Technology,Copiers,Copiers Product 33,4,13.22,0.24,40.19,30.38,9.81,0.2441,Bank Transfer,Same Day
ORD-20237769,2025-10-31,2025-11-01,CUST-2458,Customer 2458,Corporate,United Kingdom,State_23,City_27,North,PROD-FUR-1619,Furniture,Chairs,Chairs Product 10,5,12.16,0.0,60.8,33.75,27.05,0.4449,Credit Card,Same Day
ORD-20237770,2024-11-08,2024-11-13,CUST-4401,Customer 4401,Corporate,United Kingdom,State_11,City_83,Central,PROD-TEC-2987,Technology,Copiers,Copiers Product 3,10,414.39,0.06,3895.27,1720.48,2174.79,0.5583,Cash on Delivery,Standard Class
ORD-20237771,2025-02-23,2025-02-27,CUST-4381,Customer 4381,Home Office,France,State_3,City_13,South,PROD-TEC-8776,Technology,Phones,Phones Product 20,11,276.63,0.24,2312.63,1230.51,1082.12,0.4679,Bank Transfer,Same Day
ORD-20237772,2025-02-06,2025-02-07,CUST-6479,Customer 6479,Home Office,Canada,State_17,City_92,West,PROD-OFF-1857,Office Supplies,Appliances,Appliances Product 22,12,303.35,0.26,2693.75,1222.08,1471.67,0.5463,PayPal,Same Day
ORD-20237773,2025-10-03,2025-10-09,CUST-2636,Customer 2636,Corporate,Germany,State_13,City_52,Central,PROD-TEC-8995,Technology,Accessories,Accessories Product 41,1,277.4,0.12,244.11,168.68,75.43,0.309,PayPal,Standard Class
ORD-20237774,2023-08-26,2023-08-29,CUST-7933,Customer 7933,Home Office,Canada,State_34,City_94,East,PROD-FUR-7881,Furniture,Labels,Labels Product 7,15,97.33,0.18,1197.16,627.09,570.07,0.4762,Credit Card,Same Day
ORD-20237775,2023-10-23,2023-10-30,CUST-4718,Customer 4718,Consumer,United Kingdom,State_50,City_31,Central,PROD-OFF-1933,Office Supplies,Appliances,Appliances Product 25,4,140.32,0.17,465.86,198.09,267.77,0.5748,PayPal,Same Day
ORD-20237776,2025-11-15,2025-11-21,CUST-6221,Customer 6221,Consumer,Australia,State_7,City_86,South,PROD-FUR-3282,Furniture,Bookcases,Bookcases Product 34,11,267.38,0.01,2911.77,2079.49,832.28,0.2858,Debit Card,Same Day
ORD-20237777,2023-08-15,2023-08-20,CUST-6730,Customer 6730,Consumer,United Kingdom,State_29,City_75,West,PROD-FUR-4400,Furniture,Chairs,Chairs Product 29,2,476.46,0.18,781.39,507.97,273.42,0.3499,Bank Transfer,First Class
ORD-20237778,2024-11-16,2024-11-17,CUST-7774,Customer 7774,Home Office,Australia,State_24,City_21,East,PROD-OFF-3251,Office Supplies,Envelopes,Envelopes Product 14,7,93.91,0.23,506.17,331.86,174.31,0.3444,Bank Transfer,Standard Class
ORD-20237779,2023-08-19,2023-08-26,CUST-3200,Customer 3200,Home Office,United States,State_8,City_53,West,PROD-FUR-3689,Furniture,Labels,Labels Product 44,1,432.45,0.13,376.23,227.38,148.85,0.3956,Credit Card,Second Class
ORD-20237780,2025-01-03,2025-01-04,CUST-3965,Customer 3965,Home Office,Australia,State_8,City_78,West,PROD-TEC-2366,Technology,Machines,Machines Product 31,10,377.4,0.15,3207.9,1901.39,1306.51,0.4073,PayPal,First Class
ORD-20237781,2025-11-09,2025-11-16,CUST-1246,Customer 1246,Home Office,France,State_11,City_66,East,PROD-FUR-8880,Furniture,Furnishings,Furnishings Product 44,11,355.18,0.05,3711.63,2011.69,1699.94,0.458,Cash on Delivery,Same Day
ORD-20237782,2025-09-04,2025-09-08,CUST-2120,Customer 2120,Home Office,Canada,State_21,City_77,West,PROD-FUR-4987,Furniture,Chairs,Chairs Product 21,8,39.34,0.25,236.04,124.16,111.88,0.474,Debit Card,Same Day
ORD-20237783,2023-10-09,2023-10-10,CUST-1227,Customer 1227,Home Office,France,State_31,City_82,North,PROD-FUR-8833,Furniture,Labels,Labels Product 19,2,56.72,0.2,90.75,46.72,44.03,0.4852,PayPal,Same Day
ORD-20237784,2023-06-17,2023-06-18,CUST-1981,Customer 1981,Home Office,Germany,State_37,City_27,Central,PROD-OFF-7167,Office Supplies,Binders,Binders Product 4,7,279.79,0.0,1958.53,865.38,1093.15,0.5581,PayPal,Same Day
ORD-20237785,2024-08-28,2024-09-02,CUST-1686,Customer 1686,Home Office,United States,State_29,City_27,East,PROD-FUR-6919,Furniture,Labels,Labels Product 21,2,409.43,0.2,655.09,310.24,344.85,0.5264,Bank Transfer,Second Class
ORD-20237786,2023-03-10,2023-03-12,CUST-5555,Customer 5555,Corporate,United States,State_33,City_69,South,PROD-TEC-5784,Technology,Phones,Phones Product 28,14,194.39,0.17,2258.81,1735.05,523.76,0.2319,Bank Transfer,First Class
ORD-20237787,2024-12-08,2024-12-12,CUST-3573,Customer 3573,Consumer,Canada,State_4,City_47,West,PROD-TEC-7775,Technology,Accessories,Accessories Product 40,12,411.06,0.03,4784.74,2459.75,2324.99,0.4859,PayPal,First Class
ORD-20237788,2023-12-08,2023-12-12,CUST-7590,Customer 7590,Corporate,Australia,State_30,City_16,South,PROD-FUR-7615,Furniture,Furnishings,Furnishings Product 39,11,307.85,0.19,2742.94,2143.27,599.67,0.2186,Bank Transfer,Second Class
ORD-20237789,2025-04-02,2025-04-05,CUST-2432,Customer 2432,Corporate,Germany,State_25,City_85,West,PROD-OFF-3099,Office Supplies,Appliances,Appliances Product 4,12,107.28,0.02,1261.61,957.87,303.74,0.2408,Credit Card,Second Class
ORD-20237790,2023-02-01,2023-02-02,CUST-2479,Customer 2479,Home Office,Germany,State_35,City_4,West,PROD-FUR-3715,Furniture,Chairs,Chairs Product 38,8,74.21,0.15,504.63,369.23,135.4,0.2683,Cash on Delivery,Same Day
ORD-20237791,2024-05-30,2024-06-05,CUST-6762,Customer 6762,Consumer,France,State_29,City_35,West,PROD-TEC-1080,Technology,Phones,Phones Product 36,1,144.71,0.0,144.71,74.12,70.59,0.4878,PayPal,Same Day
ORD-20237792,2025-07-05,2025-07-08,CUST-4704,Customer 4704,Consumer,Canada,State_18,City_3,West,PROD-TEC-9330,Technology,Copiers,Copiers Product 12,15,119.39,0.21,1414.77,743.07,671.7,0.4748,Bank Transfer,Second Class
ORD-20237793,2023-01-06,2023-01-13,CUST-9749,Customer 9749,Consumer,Australia,State_31,City_100,South,PROD-FUR-9543,Furniture,Tables,Tables Product 17,4,499.91,0.09,1819.67,1149.7,669.97,0.3682,PayPal,Second Class
ORD-20237794,2024-01-26,2024-02-02,CUST-9445,Customer 9445,Corporate,Australia,State_42,City_21,North,PROD-FUR-6558,Furniture,Furnishings,Furnishings Product 12,9,165.53,0.2,1191.82,738.63,453.19,0.3803,Cash on Delivery,Same Day
ORD-20237795,2023-07-24,2023-07-27,CUST-4331,Customer 4331,Consumer,Canada,State_24,City_3,East,PROD-TEC-8338,Technology,Accessories,Accessories Product 14,9,126.89,0.29,810.83,474.39,336.44,0.4149,Credit Card,Same Day
ORD-20237796,2024-09-23,2024-09-25,CUST-6930,Customer 6930,Corporate,Germany,State_29,City_84,South,PROD-FUR-6385,Furniture,Furnishings,Furnishings Product 16,9,445.99,0.09,3652.66,1523.47,2129.19,0.5829,Debit Card,Standard Class
ORD-20237797,2024-06-09,2024-06-15,CUST-5194,Customer 5194,Home Office,Australia,State_7,City_3,North,PROD-OFF-7305,Office Supplies,Storage,Storage Product 38,12,68.19,0.08,752.82,579.5,173.32,0.2302,Debit Card,Same Day
ORD-20237798,2024-04-18,2024-04-22,CUST-8288,Customer 8288,Corporate,Australia,State_12,City_77,Central,PROD-FUR-3340,Furniture,Bookcases,Bookcases Product 41,8,442.48,0.29,2513.29,1192.29,1321.0,0.5256,PayPal,Standard Class
ORD-20237799,2024-09-02,2024-09-08,CUST-8099,Customer 8099,Consumer,France,State_42,City_49,West,PROD-TEC-6260,Technology,Copiers,Copiers Product 10,14,329.43,0.06,4335.3,2367.98,1967.32,0.4538,PayPal,First Class
ORD-20237800,2024-04-22,2024-04-24,CUST-7612,Customer 7612,Home Office,France,State_36,City_47,East,PROD-TEC-5298,Technology,Copiers,Copiers Product 43,6,286.08,0.26,1270.2,1007.06,263.14,0.2072,Debit Card,Standard Class
ORD-20237801,2025-09-22,2025-09-23,CUST-6979,Customer 6979,Consumer,Australia,State_13,City_97,South,PROD-TEC-1338,Technology,Copiers,Copiers Product 10,13,121.12,0.28,1133.68,530.85,602.83,0.5317,Credit Card,First Class
ORD-20237802,2023-06-23,2023-06-24,CUST-2175,Customer 2175,Home Office,Canada,State_7,City_69,Central,PROD-FUR-8594,Furniture,Furnishings,Furnishings Product 12,4,49.2,0.17,163.34,122.55,40.79,0.2497,PayPal,First Class
ORD-20237803,2024-02-20,2024-02-24,CUST-5015,Customer 5015,Home Office,United Kingdom,State_49,City_52,South,PROD-TEC-5810,Technology,Accessories,Accessories Product 1,2,445.68,0.01,882.45,466.07,416.38,0.4718,PayPal,First Class
ORD-20237804,2023-10-23,2023-10-26,CUST-7567,Customer 7567,Consumer,United States,State_36,City_60,Central,PROD-OFF-2129,Office Supplies,Art,Art Product 35,10,63.18,0.28,454.9,234.91,219.99,0.4836,Cash on Delivery,First Class
ORD-20237805,2025-10-08,2025-10-13,CUST-8890,Customer 8890,Corporate,France,State_6,City_77,East,PROD-FUR-9988,Furniture,Chairs,Chairs Product 22,3,303.61,0.02,892.61,618.4,274.21,0.3072,Cash on Delivery,First Class
ORD-20237806,2023-12-24,2023-12-30,CUST-3207,Customer 3207,Home Office,France,State_38,City_29,West,PROD-FUR-7597,Furniture,Furnishings,Furnishings Product 28,5,468.72,0.24,1781.14,1311.3,469.84,0.2638,Cash on Delivery,Standard Class
ORD-20237807,2023-07-20,2023-07-25,CUST-1019,Customer 1019,Home Office,Australia,State_35,City_83,South,PROD-FUR-4799,Furniture,Labels,Labels Product 22,11,482.38,0.04,5093.93,3551.83,1542.1,0.3027,Cash on Delivery,Same Day
ORD-20237808,2024-07-22,2024-07-23,CUST-4932,Customer 4932,Home Office,Canada,State_10,City_83,Central,PROD-FUR-2619,Furniture,Furnishings,Furnishings Product 35,6,473.72,0.03,2757.05,1125.55,1631.5,0.5918,Cash on Delivery,Standard Class
ORD-20237809,2024-06-24,2024-06-28,CUST-4454,Customer 4454,Home Office,Australia,State_44,City_76,North,PROD-TEC-2232,Technology,Phones,Phones Product 17,10,166.73,0.04,1600.61,968.08,632.53,0.3952,Bank Transfer,Second Class
ORD-20237810,2023-04-14,2023-04-19,CUST-5136,Customer 5136,Corporate,United States,State_36,City_12,West,PROD-TEC-1166,Technology,Phones,Phones Product 36,10,475.83,0.18,3901.81,2398.74,1503.07,0.3852,Bank Transfer,Second Class
ORD-20237811,2025-05-12,2025-05-16,CUST-3402,Customer 3402,Corporate,France,State_45,City_98,Central,PROD-OFF-9318,Office Supplies,Storage,Storage Product 9,6,427.03,0.18,2100.99,867.74,1233.25,0.587,Credit Card,Standard Class
ORD-20237812,2023-10-27,2023-10-30,CUST-5578,Customer 5578,Consumer,Germany,State_34,City_11,South,PROD-FUR-1547,Furniture,Tables,Tables Product 1,1,131.83,0.07,122.6,97.1,25.5,0.208,Debit Card,First Class
ORD-20237813,2024-09-04,2024-09-07,CUST-7006,Customer 7006,Consumer,France,State_46,City_47,West,PROD-OFF-4810,Office Supplies,Art,Art Product 31,3,189.12,0.11,504.95,368.32,136.63,0.2706,PayPal,Second Class
ORD-20237814,2025-11-03,2025-11-06,CUST-2635,Customer 2635,Corporate,United States,State_17,City_100,North,PROD-OFF-6530,Office Supplies,Art,Art Product 12,7,494.04,0.08,3181.62,1598.18,1583.44,0.4977,Bank Transfer,Second Class
ORD-20237815,2023-06-30,2023-07-06,CUST-3281,Customer 3281,Corporate,Australia,State_3,City_78,Central,PROD-TEC-1639,Technology,Copiers,Copiers Product 50,13,390.72,0.22,3961.9,1928.33,2033.57,0.5133,Debit Card,First Class
ORD-20237816,2023-11-11,2023-11-15,CUST-9658,Customer 9658,Home Office,United Kingdom,State_13,City_32,West,PROD-FUR-9847,Furniture,Furnishings,Furnishings Product 5,8,200.27,0.16,1345.81,1031.9,313.91,0.2332,Cash on Delivery,Second Class
ORD-20237817,2024-11-07,2024-11-13,CUST-9644,Customer 9644,Consumer,United States,State_45,City_46,North,PROD-OFF-2733,Office Supplies,Appliances,Appliances Product 26,14,439.18,0.17,5103.27,2814.65,2288.62,0.4485,PayPal,Same Day
ORD-20237818,2025-04-07,2025-04-13,CUST-7051,Customer 7051,Consumer,United Kingdom,State_26,City_89,East,PROD-OFF-2102,Office Supplies,Supplies,Supplies Product 15,8,202.93,0.11,1444.86,886.78,558.08,0.3863,PayPal,Same Day
ORD-20237819,2025-03-26,2025-03-29,CUST-8855,Customer 8855,Home Office,United States,State_22,City_44,West,PROD-TEC-7719,Technology,Machines,Machines Product 16,7,119.33,0.16,701.66,307.43,394.23,0.5619,PayPal,Same Day
ORD-20237820,2023-11-07,2023-11-09,CUST-4741,Customer 4741,Consumer,Australia,State_29,City_96,West,PROD-TEC-7392,Technology,Phones,Phones Product 47,6,327.25,0.0,1963.5,1171.1,792.4,0.4036,PayPal,Same Day
ORD-20237821,2024-06-26,2024-06-29,CUST-2749,Customer 2749,Corporate,Australia,State_32,City_44,East,PROD-FUR-6774,Furniture,Tables,Tables Product 18,6,402.01,0.14,2074.37,1491.3,583.07,0.2811,Bank Transfer,Second Class
ORD-20237822,2024-07-21,2024-07-22,CUST-1155,Customer 1155,Consumer,United Kingdom,State_15,City_8,South,PROD-FUR-9139,Furniture,Furnishings,Furnishings Product 16,11,333.77,0.28,2643.46,1611.76,1031.7,0.3903,Bank Transfer,Same Day
ORD-20237823,2023-08-20,2023-08-27,CUST-2189,Customer 2189,Consumer,Australia,State_45,City_72,South,PROD-FUR-5016,Furniture,Tables,Tables Product 28,15,439.11,0.05,6257.32,2845.86,3411.46,0.5452,Bank Transfer,Same Day
ORD-20237824,2024-06-06,2024-06-10,CUST-6302,Customer 6302,Consumer,Canada,State_13,City_27,Central,PROD-TEC-7594,Technology,Copiers,Copiers Product 16,1,288.86,0.01,285.97,163.08,122.89,0.4297,Cash on Delivery,Second Class
ORD-20237825,2025-09-16,2025-09-19,CUST-5028,Customer 5028,Home Office,Germany,State_40,City_9,West,PROD-TEC-4419,Technology,Accessories,Accessories Product 23,11,313.62,0.14,2966.85,2270.28,696.57,0.2348,Bank Transfer,Second Class
ORD-20237826,2025-07-04,2025-07-10,CUST-2808,Customer 2808,Home Office,France,State_3,City_77,West,PROD-OFF-7091,Office Supplies,Paper,Paper Product 29,14,486.66,0.07,6336.31,3591.62,2744.69,0.4332,Bank Transfer,Same Day
ORD-20237827,2024-08-08,2024-08-09,CUST-3653,Customer 3653,Corporate,United Kingdom,State_43,City_23,Central,PROD-TEC-5561,Technology,Phones,Phones Product 22,10,38.74,0.03,375.78,189.12,186.66,0.4967,Credit Card,First Class
ORD-20237828,2023-06-28,2023-07-02,CUST-3902,Customer 3902,Consumer,Canada,State_27,City_92,South,PROD-FUR-8889,Furniture,Furnishings,Furnishings Product 42,7,111.24,0.09,708.6,452.53,256.07,0.3614,Credit Card,Standard Class
ORD-20237829,2024-07-28,2024-07-31,CUST-8474,Customer 8474,Consumer,Germany,State_4,City_51,Central,PROD-OFF-3096,Office Supplies,Fasteners,Fasteners Product 25,10,334.35,0.18,2741.67,2191.4,550.27,0.2007,Credit Card,First Class
ORD-20237830,2023-01-10,2023-01-11,CUST-6735,Customer 6735,Consumer,Canada,State_48,City_66,North,PROD-FUR-9633,Furniture,Tables,Tables Product 50,11,267.31,0.19,2381.73,1762.02,619.71,0.2602,Bank Transfer,Same Day
ORD-20237831,2023-10-18,2023-10-24,CUST-8382,Customer 8382,Corporate,Australia,State_16,City_57,East,PROD-FUR-3249,Furniture,Bookcases,Bookcases Product 46,12,190.47,0.1,2057.08,1406.9,650.18,0.3161,PayPal,Second Class
ORD-20237832,2024-04-26,2024-04-29,CUST-8658,Customer 8658,Corporate,United Kingdom,State_19,City_65,South,PROD-TEC-3919,Technology,Copiers,Copiers Product 6,1,270.69,0.3,189.48,123.37,66.11,0.3489,Cash on Delivery,Same Day
ORD-20237833,2025-08-31,2025-09-03,CUST-1295,Customer 1295,Home Office,Australia,State_15,City_24,Central,PROD-OFF-6923,Office Supplies,Art,Art Product 9,9,8.69,0.01,77.43,39.42,38.01,0.4909,Cash on Delivery,Second Class
ORD-20237834,2025-08-28,2025-09-01,CUST-3201,Customer 3201,Corporate,United States,State_26,City_9,North,PROD-OFF-2413,Office Supplies,Supplies,Supplies Product 41,3,429.87,0.14,1109.06,622.82,486.24,0.4384,Debit Card,First Class
ORD-20237835,2023-02-28,2023-03-07,CUST-6447,Customer 6447,Consumer,Germany,State_24,City_56,Central,PROD-TEC-9965,Technology,Accessories,Accessories Product 26,2,286.17,0.13,497.94,351.82,146.12,0.2934,PayPal,Standard Class
ORD-20237836,2023-03-04,2023-03-11,CUST-5388,Customer 5388,Consumer,Australia,State_49,City_56,Central,PROD-FUR-4246,Furniture,Tables,Tables Product 45,11,145.61,0.27,1169.25,680.29,488.96,0.4182,PayPal,Same Day
ORD-20237837,2024-03-07,2024-03-13,CUST-7494,Customer 7494,Consumer,United Kingdom,State_8,City_47,East,PROD-TEC-1566,Technology,Copiers,Copiers Product 34,11,465.78,0.21,4047.63,2934.91,1112.72,0.2749,Credit Card,Same Day
ORD-20237838,2025-09-25,2025-09-30,CUST-7490,Customer 7490,Home Office,Germany,State_31,City_52,North,PROD-FUR-4047,Furniture,Furnishings,Furnishings Product 45,8,461.53,0.18,3027.64,1896.17,1131.47,0.3737,PayPal,First Class
ORD-20237839,2023-09-12,2023-09-18,CUST-8645,Customer 8645,Corporate,United States,State_22,City_90,North,PROD-FUR-7973,Furniture,Bookcases,Bookcases Product 28,12,457.0,0.08,5045.28,3151.77,1893.51,0.3753,Bank Transfer,First Class
ORD-20237840,2023-03-13,2023-03-18,CUST-8079,Customer 8079,Consumer,France,State_37,City_85,West,PROD-FUR-1907,Furniture,Labels,Labels Product 25,13,447.88,0.22,4541.5,2429.94,2111.56,0.4649,Debit Card,Same Day
ORD-20237841,2023-07-13,2023-07-17,CUST-6962,Customer 6962,Corporate,Australia,State_12,City_41,Central,PROD-TEC-8512,Technology,Copiers,Copiers Product 17,11,192.32,0.05,2009.74,1171.89,837.85,0.4169,PayPal,Second Class
ORD-20237842,2024-01-19,2024-01-24,CUST-7527,Customer 7527,Corporate,United Kingdom,State_5,City_28,East,PROD-FUR-7549,Furniture,Labels,Labels Product 2,8,462.08,0.02,3622.71,1739.94,1882.77,0.5197,Credit Card,First Class
